Date,USD_Buy,USD_Sell,EURO_Buy,EURO_Sell,GBP_Buy,GBP_Sell
2022-11-11,121.6824,121.8824,122.0771,122.3129,139.7847,140.0582
2022-11-14,121.7265,121.9265,125.1465,125.3924,143.0541,143.3241
2022-11-15,121.7971,121.9971,125.5276,125.7741,143.4929,143.7665
2022-11-16,121.8294,122.0294,126.8418,127.0912,145.0753,145.3459
2022-11-17,121.8794,122.0794,126.8159,127.0682,144.8429,145.1094
2022-11-18,121.9294,122.1294,126.1859,126.4371,144.6953,144.9776
2022-11-21,121.9794,122.1794,126.5453,126.7929,145.3347,145.6188
2022-11-22,122.0265,122.2265,125.1965,125.4347,144.1512,144.4447
2022-11-23,122.0824,122.2824,125.8882,126.1412,145.0653,145.3571
2022-11-24,122.1294,122.3294,126.11,126.3512,146.15,146.4359
2022-11-25,122.1794,122.3794,127.2059,127.4518,147.8882,148.1765
2022-11-28,122.2353,122.4353,126.9641,127.2029,147.7524,148.0441
2022-11-29,122.2765,122.4765,127.7953,128.0506,147.8282,148.1176
2022-11-30,122.3471,122.5471,127.0012,127.2488,147.0624,147.3518
2022-12-01,122.4,122.6,126.8476,127.0894,146.7865,147.0612
2022-12-02,122.4324,122.6324,128.2012,128.45,149.2159,149.5041
2022-12-05,122.4912,122.6912,129.0847,129.3388,150.3641,150.6512
2022-12-06,122.5324,122.7324,129.5176,129.7753,150.5876,150.8776
2022-12-07,122.5853,122.7853,128.7829,129.0288,149.5641,149.8606
2022-12-08,122.6382,122.8382,128.9488,129.1988,149.4947,149.7812
2022-12-09,122.6912,122.8912,128.9929,129.2324,149.5559,149.8553
2022-12-13,122.7382,122.9382,129.5106,129.7576,150.5371,150.8282
2022-12-14,122.7971,122.9971,130.5753,130.8176,151.7441,152.0312
2022-12-15,122.8412,123.0412,130.6982,130.9535,151.8988,152.1876
2022-12-16,122.8882,123.0882,130.5024,130.7571,151.6724,151.9494
2022-12-19,122.9471,123.1471,130.6441,130.8976,149.7482,150.0306
2022-12-20,122.9941,123.1941,130.4353,130.69,149.6612,149.9524
2022-12-21,123.0441,123.2441,130.4647,130.7294,149.2671,149.5353
2022-12-22,123.0647,123.2647,130.7447,130.9947,149.3971,149.6729
2022-12-23,123.1088,123.3088,130.7965,131.0565,148.4053,148.6747
2022-12-28,123.1588,123.3588,130.6671,130.9206,148.5294,148.8147
2022-12-29,123.2294,123.4294,131.1418,131.3994,148.7524,149.0241
2022-12-30,123.2735,123.4735,131.14,131.3906,148.3253,148.6088
2023-01-03,123.3235,123.5235,131.53,131.7847,148.59,148.8682
2023-01-04,123.3412,123.5412,130.5241,130.7747,148.0535,148.3294
2023-01-05,123.3824,123.5824,130.8853,131.1341,148.5818,148.8618
2023-01-06,123.4471,123.6471,130.9641,131.2124,148.4212,148.6918
2023-01-09,123.4882,123.6882,130.0471,130.3012,147.1706,147.4406
2023-01-10,123.5471,123.7471,132.08,132.3424,149.9588,150.2324
2023-01-11,123.6176,123.8176,132.6347,132.8918,150.1806,150.4447
2023-01-12,123.6794,123.8794,132.8029,133.0606,149.9553,150.2341
2023-01-13,123.7353,123.9353,133.1818,133.4494,150.4647,150.7359
2023-01-16,123.7912,123.9912,133.7959,134.0606,150.8465,151.1124
2023-01-17,123.8441,124.0441,133.9206,134.1818,151.0282,151.3106
2023-01-18,123.9088,124.1088,134.1594,134.4112,151.5576,151.8276
2023-01-19,123.95,124.15,133.6912,133.9514,152.6935,153.0206
2023-01-20,123.9941,124.1941,134.0806,134.3329,153.07,153.3465
2023-01-23,124.0265,124.2265,134.2053,134.4647,153.2224,153.49
2023-01-24,124.0735,124.2735,134.8818,135.1418,153.5035,153.7841
2023-01-25,124.1471,124.3471,135.0659,135.3335,152.8524,153.1206
2023-01-26,124.2,124.4,135.0853,135.3529,152.9882,153.2647
2023-01-27,124.25,124.45,135.47,135.7282,154.0629,154.3571
2023-01-30,124.2912,124.4912,135.1971,135.4588,153.8541,154.1359
2023-01-31,124.3029,124.5029,135.2018,135.4588,153.8582,154.1365
2023-02-01,124.3765,124.5765,134.7918,135.0541,153.3759,153.6641
2023-02-02,124.4235,124.6235,135.4324,135.6929,153.4329,153.7147
2023-02-03,124.4941,124.6941,136.28,136.5388,153.0447,153.3341
2023-02-06,124.5618,124.7618,136.1665,136.4271,152.6171,152.8971
2023-02-07,124.7,124.9,134.4429,134.6847,150.2194,150.5018
2023-02-08,124.7794,124.9794,133.6924,133.9447,149.7671,150.0341
2023-02-09,124.8824,125.0824,134.0176,134.2676,150.8,151.0847
2023-02-10,124.9765,125.1765,134.6076,134.8559,151.93,152.1971
2023-02-13,125.0882,125.2882,133.7606,134.01,151.4653,151.7418
2023-02-14,125.1735,125.3735,133.6782,133.9318,151.0947,151.3659
2023-02-15,125.2824,125.4824,134.7547,135.0088,152.9724,153.2418
2023-02-16,125.4235,125.6235,134.3076,134.5606,151.1882,151.4335
2023-02-17,125.5265,125.7265,134.2218,134.4747,150.9835,151.2641
2023-02-20,125.6706,125.8706,133.4812,133.7318,150.1241,150.3865
2023-02-21,125.8353,126.0353,134.4388,134.6865,151.3806,151.6553
2023-02-22,125.9794,126.1794,134.3318,134.5818,152.4871,152.7659
2023-02-23,126.1676,126.3676,134.1641,134.4206,152.4629,152.7371
2023-02-24,126.3294,126.5294,133.8476,134.1006,151.9729,152.2618
2023-02-27,126.5147,126.7147,133.7624,134.0176,151.5971,151.88
2023-02-28,126.7529,126.9529,133.8106,134.0541,151.7235,152.0112
2023-03-01,126.9794,127.1794,134.7076,134.9594,153.5635,153.8394
2023-03-02,127.1941,127.3941,135.7518,136.0024,153.4018,153.68
2023-03-03,127.4441,127.6441,135.2606,135.5106,152.4288,152.71
2023-03-06,127.6559,127.8559,135.5465,135.8012,153.1024,153.3835
2023-03-07,128.0088,128.2088,136.3329,136.5824,153.74,154.0265
2023-03-08,128.2618,128.4618,136.8088,137.0665,154.0029,154.2847
2023-03-09,128.4912,128.6912,135.4776,135.7294,152.1171,152.4041
2023-03-10,128.7882,128.9882,135.95,136.2229,152.9576,153.2382
2023-03-13,129.1412,129.3412,137.0135,137.2641,154.9071,155.19
2023-03-14,129.3529,129.5529,138.45,138.7047,156.5641,156.8482
2023-03-15,129.4882,129.6882,138.7447,138.9806,157.5006,157.7865
2023-03-16,129.6618,129.8618,136.8735,137.1159,156.4824,156.7753
2023-03-17,129.7824,129.9824,137.6429,137.8906,156.3676,156.6606
2023-03-20,129.9088,130.1088,138.1229,138.3741,157.6988,157.99
2023-03-21,130.2206,130.4206,139.3371,139.5894,159.1435,159.4359
2023-03-22,130.5176,130.7176,140.5876,140.8541,159.7547,160.04
2023-03-23,130.8941,131.0941,141.2029,141.4547,160.6353,160.9235
2023-03-24,131.1735,131.3735,142.76,143.0188,161.5894,161.8788
2023-03-27,131.2971,131.4971,141.0747,141.3429,160.3382,160.6359
2023-03-28,131.4294,131.6294,141.6229,141.8806,161.1482,161.4412
2023-03-29,131.6765,131.8765,142.5529,142.8082,162.0724,162.3682
2023-03-30,132.0265,132.2265,143.29,143.5535,162.7694,163.0676
2023-03-31,132.2324,132.4324,144.2424,144.4953,163.5282,163.8147
2023-04-03,132.4206,132.6206,144.1665,144.4176,163.9653,164.2647
2023-04-04,132.5735,132.7735,144.2171,144.47,164.1982,164.4941
2023-04-05,132.8412,133.0412,145.0647,145.3335,165.8929,166.1888
2023-04-06,133.2,133.4,145.7588,146.0188,166.16,166.4529
2023-04-11,133.4882,133.6882,145.5306,145.7982,165.8635,166.1559
2023-04-12,133.6235,133.8235,145.7712,146.0176,166.0953,166.3782
2023-04-13,133.8529,134.0529,146.8518,147.1171,166.78,167.0676
2023-04-14,134.2529,134.4529,148.3829,148.6471,168.0835,168.3794
2023-04-17,134.4676,134.6676,148.3165,148.5741,167.7318,168.0329
2023-04-18,134.6382,134.8382,147.2847,147.5471,166.7606,167.0582
2023-04-19,134.8735,135.0735,147.8276,148.0941,167.6159,167.9153
2023-04-20,135.0912,135.2912,148.0265,148.2941,168.1288,168.4247
2023-04-24,135.2147,135.4147,148.3441,148.6094,168.2965,168.5988
2023-04-25,135.3824,135.5824,149.0806,149.3424,168.4353,168.7341
2023-04-26,135.5588,135.7588,149.0624,149.3241,168.19,168.4841
2023-04-27,135.7324,135.9324,150.1618,150.4265,169.4118,169.7088
2023-04-28,135.8118,136.0118,149.5876,149.8553,169.2212,169.5147
2023-05-02,135.9176,136.1176,149.5112,149.7765,169.8971,170.1959
2023-05-03,136.0529,136.2529,149.2094,149.4753,169.5606,169.8565
2023-05-04,136.1618,136.3618,150.32,150.5912,170.4006,170.6947
2023-05-05,136.2971,136.4971,150.2659,150.5324,171.2859,171.5782
2023-05-08,136.3676,136.5676,149.9653,150.23,171.6976,171.9882
2023-05-09,136.4853,136.6853,150.6724,150.9165,172.6618,172.9635
2023-05-10,136.5765,136.7765,149.5688,149.8241,171.9465,172.2388
2023-05-11,136.6912,136.8912,150.1224,150.3859,172.8541,173.1588
2023-05-12,136.7765,136.9765,149.2247,149.4924,171.3988,171.6918
2023-05-15,136.8794,137.0794,149.0541,149.3182,171.2294,171.5265
2023-05-16,137.0029,137.2029,149.0159,149.2753,171.3588,171.6588
2023-05-17,137.1382,137.3382,149.2265,149.4971,171.5547,171.85
2023-05-18,137.2735,137.4735,148.6835,148.9376,171.2288,171.5235
2023-05-19,137.3912,137.5912,148.3835,148.6418,170.7153,171.0071
2023-05-22,137.5265,137.7265,148.5324,148.7953,170.9971,171.2941
2023-05-23,137.6618,137.8618,148.8741,149.1382,171.4053,171.6959
2023-05-24,137.8559,138.0559,148.4388,148.6982,170.7112,171.0129
2023-05-25,138.0324,138.2324,148.7865,149.0524,171.0494,171.3465
2023-05-26,138.1529,138.3529,147.9959,148.2635,170.4088,170.6982
2023-05-29,138.2324,138.4324,148.2418,148.4988,170.6871,170.9812
2023-05-30,138.3176,138.5176,148.2035,148.4629,170.7594,171.0588
2023-05-31,138.3912,138.5912,148.4118,148.6735,171.9794,172.2635
2023-06-02,138.5088,138.7088,147.9218,148.1812,171.2247,171.5071
2023-06-05,138.6559,138.8559,149.09,149.3453,173.5682,173.8594
2023-06-06,138.7735,138.9735,148.4541,148.7112,172.0459,172.3394
2023-06-07,138.8676,139.0676,148.3153,148.5712,172.2741,172.5759
2023-06-08,139.0124,139.2124,148.9376,149.2059,173.1812,173.4794
2023-06-09,139.1235,139.3235,149.4994,149.7612,173.7082,173.9988
2023-06-12,139.25,139.45,149.9194,150.1824,174.9612,175.2559
2023-06-13,139.3776,139.5776,149.9459,150.2112,174.6753,174.9665
2023-06-14,139.5276,139.7276,150.6471,150.9065,175.6376,175.9388
2023-06-15,139.6118,139.8118,151.0759,151.3441,176.7547,177.0576
2023-06-16,139.7706,139.9706,151.7582,152.0282,177.0271,177.3265
2023-06-19,139.9412,140.1412,153.1806,153.4453,179.2524,179.5535
2023-06-20,140.0206,140.2206,152.9535,153.2076,179.3318,179.6376
2023-06-21,140.1,140.3,152.9324,153.1894,178.58,178.8906
2023-06-22,140.2059,140.4059,153.2118,153.4724,178.2559,178.5606
2023-06-23,140.3029,140.5029,154.0359,154.3076,178.9235,179.2329
2023-06-26,140.3412,140.5412,153.0288,153.2829,178.4565,178.77
2023-06-27,140.3441,140.5441,153.1959,153.4535,178.4724,178.7724
2023-06-29,140.35,140.55,153.8694,154.1347,178.8841,179.1865
2023-06-30,140.4235,140.6235,152.8524,153.1106,177.1247,177.4271
2023-07-03,140.4735,140.6735,153.2047,153.4718,178.29,178.5876
2023-07-04,140.5735,140.7735,153.3659,153.62,178.3818,178.6924
2023-07-05,140.6235,140.8235,153.2518,153.5212,178.86,179.1576
2023-07-06,140.6824,140.8824,153.1682,153.4276,178.9094,179.2135
2023-07-07,140.8206,141.0206,153.1812,153.4435,179.6059,179.91
2023-07-10,140.8853,141.0853,153.5371,153.7994,179.7118,180.0218
2023-07-11,140.9647,141.1647,154.5618,154.8276,180.3518,180.65
2023-07-12,141.1088,141.3088,155.0294,155.2912,182.0476,182.3571
2023-07-13,141.1853,141.3853,156.2612,156.5247,183.1124,183.4206
2023-07-14,141.2824,141.4824,157.9453,158.2212,184.91,185.2141
2023-07-17,141.3412,141.5412,158.6206,158.89,185.1941,185.5029
2023-07-18,141.3971,141.5971,158.8488,159.1253,184.9635,185.2759
2023-07-19,141.4912,141.6912,158.8488,159.1271,185.0165,185.3288
2023-07-20,141.5971,141.7971,158.8512,159.1241,182.8024,183.1112
2023-07-21,141.6747,141.8747,158.4918,158.76,182.3635,182.6524
2023-07-24,141.7441,141.9412,157.8265,158.0965,182.2759,182.5765
2023-07-25,141.9,142.0971,157.2553,157.5271,182.0488,182.3441
2023-07-26,142.0176,142.2176,156.7347,156.9994,182.23,182.5353
2023-07-27,142.1,142.3,157.2606,157.5271,183.4894,183.7971
2023-07-28,142.1971,142.3971,156.5459,156.8141,182.7159,183.0294
2023-07-31,142.2647,142.4647,156.4812,156.7382,182.8212,183.1194
2023-08-01,142.4265,142.6265,156.9629,157.2347,182.8641,183.1694
2023-08-02,142.5412,142.7412,156.3418,156.5982,182.0565,182.3653
2023-08-03,142.6765,142.8765,156.3159,156.5782,181.38,181.6829
2023-08-04,142.7882,142.9853,156.1176,156.3888,181.1,181.3994
2023-08-07,142.8882,143.0882,156.9565,157.2235,182.0594,182.3612
2023-08-08,143.0176,143.2176,157.1653,157.4353,182.4129,182.7294
2023-08-09,143.1735,143.3735,156.6688,156.9288,181.8176,182.1194
2023-08-10,143.3441,143.5441,157.3735,157.6412,182.5276,182.8388
2023-08-11,143.4765,143.6765,158.18,158.4494,183.0853,183.4053
2023-08-14,143.5088,143.7088,157.3912,157.65,182.1847,182.4747
2023-08-15,143.6588,143.8588,156.7247,156.9965,181.8818,182.1853
2023-08-16,143.8088,144.0088,157.2982,157.5629,183.0012,183.2935
2023-08-17,143.9441,144.1441,157.0959,157.3606,183.4,183.7053
2023-08-18,144.0824,144.2824,157.0006,157.2776,183.8518,184.1547
2023-08-21,144.2176,144.4176,156.6976,156.9641,183.5771,183.8818
2023-08-22,144.3059,144.5059,157.1612,157.4324,183.9259,184.2271
2023-08-23,144.4559,144.6559,157.031,157.2929,184.1674,184.4769
2023-08-24,144.6176,144.8176,156.3753,156.6471,182.9594,183.2688
2023-08-25,144.7735,144.9735,156.7512,157.0159,182.9476,183.2559
2023-08-28,144.8941,145.0941,156.6112,156.87,182.8059,183.1112
2023-08-29,145.05,145.25,156.8506,157.12,182.6412,182.9465
2023-08-30,145.1618,145.3618,156.7129,156.98,182.5594,182.8694
2023-08-31,145.3059,145.5059,158.5594,158.8253,184.4876,184.7865
2023-09-01,145.4088,145.6088,158.0553,158.3259,184.3635,184.6706
2023-09-04,145.5324,145.7324,158.0594,158.3282,184.5865,184.8906
2023-09-05,145.6559,145.8559,157.2412,157.4971,183.9324,184.2382
2023-09-06,145.8147,146.0147,156.4959,156.7594,183.1312,183.4324
2023-09-07,145.9412,146.1412,156.6106,156.8741,183.1912,183.4971
2023-09-08,146.0353,146.2353,156.2635,156.5224,182.0182,182.3182
2023-09-11,146.1206,146.3206,156.5076,156.7724,182.4541,182.7488
2023-09-12,146.2618,146.4618,156.9047,157.1635,183.2306,183.5453
2023-09-13,146.3912,146.5912,156.8171,157.0788,182.5206,182.8165
2023-09-14,146.5588,146.7588,157.4988,157.77,183.1012,183.3888
2023-09-15,146.6918,146.8918,156.4494,156.7165,182.2347,182.5294
2023-09-18,146.8059,147.0059,156.4806,156.7576,182.1441,182.4412
2023-09-19,146.9059,147.1059,156.6818,156.9476,181.91,182.2053
2023-09-20,147.0412,147.2412,156.6818,156.9476,182.2959,182.5924
2023-09-21,147.1647,147.3647,156.6818,156.9476,182.1259,182.4341
2023-09-22,147.2559,147.4559,156.8041,157.0718,180.87,181.1694
2023-09-25,147.3706,147.5706,156.9747,157.2412,180.6776,180.9782
2023-09-26,147.5412,147.7412,156.6647,156.9376,180.2453,180.5329
2023-09-27,147.7088,147.9088,156.4641,156.7271,179.9135,180.2176
2023-09-28,147.8412,148.0412,155.6618,155.9276,179.4829,179.7835
2023-09-29,148.0,148.2,155.8724,156.1335,180.4029,180.7082
2023-10-02,148.1029,148.3,156.8053,157.0629,181.3159,181.6041
2023-10-03,148.2176,148.4176,156.1165,156.3818,180.1024,180.4006
2023-10-04,148.35,148.55,155.3188,155.5735,179.0624,179.3535
2023-10-05,148.4647,148.6647,156.1882,156.4553,180.5829,180.8729
2023-10-06,148.5882,148.7882,156.2371,156.4941,180.3271,180.6118
2023-10-09,148.6941,148.8941,156.92,157.1776,181.5018,181.7988
2023-10-11,148.7824,148.9824,156.8312,157.09,181.3771,181.67
2023-10-12,148.9059,149.1059,157.9529,158.2118,183.1347,183.4206
2023-10-13,149.0324,149.2324,157.9306,158.1924,183.0294,183.3153
2023-10-16,149.1706,149.3706,157.1241,157.3818,181.8229,182.1182
2023-10-17,149.3382,149.5382,157.3606,157.6188,181.7929,182.0959
2023-10-18,149.4824,149.6824,157.6218,157.8882,181.5782,181.8771
2023-10-19,149.6882,149.8882,157.9859,158.2394,182.1618,182.4453
2023-10-23,149.8441,150.0441,158.4141,158.6671,181.9324,182.2329
2023-10-24,149.9735,150.1735,158.9588,159.23,182.3959,182.6859
2023-10-25,150.0706,150.2706,159.2488,159.4971,182.9082,183.2047
2023-10-26,150.1735,150.3735,158.8629,159.1265,182.2318,182.5259
2023-10-27,150.2618,150.4618,158.4994,158.7506,181.8953,182.1959
2023-10-30,150.3588,150.5588,158.9553,159.2212,182.5394,182.8282
2023-10-31,150.4588,150.6588,159.4306,159.6953,182.5759,182.8694
2023-11-01,150.6029,150.8029,160.0547,160.3229,183.11,183.4235
2023-11-02,150.7588,150.9588,158.7365,159.0188,182.5747,182.8788
2023-11-03,150.9588,151.1588,160.7724,161.0335,184.1482,184.4447
2023-11-06,151.0647,151.2647,161.7735,162.03,186.1824,186.47
2023-11-07,151.1676,151.3676,162.3512,162.6259,187.3247,187.6271
2023-11-08,151.2794,151.4794,161.6082,161.8729,186.1271,186.4265
2023-11-09,151.4324,151.6324,161.5425,161.8051,185.6565,185.9428
2023-11-10,151.5794,151.7794,162.1741,162.4371,185.9459,186.2506
2023-11-14,151.7382,151.9382,162.1182,162.3735,185.3653,185.6735
2023-11-15,151.8353,152.0353,162.7124,162.9853,186.6265,186.9406
2023-11-16,152.0088,152.2088,165.1294,165.3829,189.38,189.6765
2023-11-17,152.1265,152.3265,165.1753,165.4324,188.8,189.11
2023-11-20,152.2382,152.4382,165.4,165.6647,189.1982,189.5059
2023-11-21,152.3471,152.5471,166.4453,166.7076,190.0106,190.3235
2023-11-22,152.4529,152.6529,166.9118,167.1771,191.1388,191.4447
2023-11-23,152.5912,152.7912,166.3859,166.6571,191.15,191.4624
2023-11-24,152.7147,152.9147,166.47,166.7371,191.4965,191.7935
2023-11-27,152.8029,153.0029,166.7471,167.0053,192.0582,192.3753
2023-11-28,152.8706,153.0706,167.3918,167.66,193.0371,193.3565
2023-11-29,152.9618,153.1618,167.5606,167.8365,193.1547,193.4659
2023-11-30,153.05,153.25,168.0794,168.3541,194.3024,194.6135
2023-12-01,153.1353,153.3353,167.3153,167.5988,193.6335,193.9582
2023-12-04,153.1412,153.3412,166.9029,167.17,193.7088,194.0365
2023-12-05,153.1765,153.3765,166.5065,166.7794,194.11,194.4112
2023-12-06,153.1882,153.3882,166.0259,166.2912,193.4359,193.7488
2023-12-07,153.2235,153.4235,165.2835,165.5459,193.0476,193.3618
2023-12-08,153.2382,153.4382,165.1412,165.4094,192.6029,192.9153
2023-12-11,153.2412,153.4412,165.1759,165.4453,192.7194,193.0412
2023-12-13,153.2471,153.4471,164.9924,165.2529,192.6912,193.0024
2023-12-14,153.2735,153.4735,165.2688,165.5441,192.0106,192.3182
2023-12-15,153.4824,153.9941,167.4776,168.0629,194.6888,195.3106
2023-12-18,153.5059,154.0529,167.8647,168.4482,195.4929,196.1547
2023-12-19,153.7676,154.5618,167.8253,168.6006,194.6924,195.5906
2023-12-20,154.0441,154.7294,168.6629,169.4276,195.9694,196.8588
2023-12-21,154.3529,155.0176,168.9624,169.6912,195.3971,196.2559
2023-12-22,154.7294,155.4412,169.6559,170.3994,195.6953,196.59
2023-12-27,155.1029,155.8382,170.4135,171.2735,196.6712,197.64
2023-12-28,155.6588,156.5294,172.1394,173.16,198.3735,199.5565
2023-12-29,156.0118,156.9118,173.2518,174.3076,199.1971,200.4124
2024-01-02,156.5,157.4706,173.0841,174.2159,199.2018,200.4976
2024-01-03,156.9529,157.6941,172.1359,173.0188,198.5876,199.6006
2024-01-04,157.0,157.7824,171.7535,172.68,198.4182,199.4735
2024-01-05,157.9012,,172.7439,,200.195,
2024-01-08,158.3,,172.6895,,200.1704,
2024-01-09,158.8761,,174.2871,,202.4638,
2024-01-10,159.3762,,174.2301,,202.4556,
2024-01-11,159.8498,,175.4991,,204.0403,
2024-01-12,159.8542,,174.9764,,203.2386,
2024-01-15,160.2384,,175.9498,,204.7687,
2024-01-16,160.1846,,175.29,,203.8029,
2024-01-17,160.4349,,174.8099,,203.255,
2024-01-18,160.7917,,174.6519,,203.3613,
2024-01-19,160.3462,,174.4727,,203.6156,
2024-01-22,160.25,,174.4321,,203.213,
2024-01-23,161.3576,,175.8072,,205.3921,
2024-01-24,160.1875,,174.1078,,203.6544,
2024-01-25,160.8,,175.6901,,205.3175,
2024-01-26,160.6186,,174.4318,,204.2346,
2024-01-29,160.6972,,174.5975,,204.6318,
2024-01-30,160.7535,,173.8549,,203.956,
2024-01-31,160.751,,173.9487,,203.7921,
2024-02-01,160.6722,,174.49,,204.1822,
2024-02-02,160.5726,,173.6593,,203.301,
2024-02-05,160.5068,,172.9942,,202.391,
2024-02-06,160.3566,,172.247,,201.3437,
2024-02-07,160.3246,,172.0604,,201.3677,
2024-02-08,160.1877,,172.7704,,202.3411,
2024-02-09,160.0899,,172.4328,,202.0014,
2024-02-12,159.5596,,172.0691,,201.3881,
2024-02-13,158.6611,,170.8542,,200.1748,
2024-02-14,156.7067,,167.8956,,197.4818,
2024-02-15,153.2039,,164.4184,,192.5543,
2024-02-16,145.8551,,156.9547,,183.5295,
2024-02-19,142.9185,,153.5231,,179.4342,
2024-02-20,142.8115,,153.7723,,179.8925,
2024-02-21,142.7826,,154.5479,,180.7699,
2024-02-22,144.1452,,155.8354,,182.0626,
2024-02-23,144.0597,,155.7285,,181.7457,
2024-02-26,143.8538,,155.6498,,182.4498,
2024-02-27,144.1575,,156.4541,,183.0152,
2024-02-28,143.6241,,155.5018,,181.8066,
2024-02-29,143.5891,,155.5931,,181.8771,
2024-03-01,143.5182,,155.6455,,181.7514,
2024-03-04,143.863,,156.005,,182.1809,
2024-03-05,143.8251,,156.1078,,182.4421,
2024-03-06,142.8287,,154.9977,,181.4353,
2024-03-07,142.0717,,154.6024,,180.7649,
